date,tournament,series,court,surface,round,bestof,winner,loser,wrank,lrank,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,avgsrc
2026-01-06,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Kovacevic A.,Kyrgios N.,58,670,Completed,1.62,2.3,1.6,2.47,1.65,2.5,1.6,2.29,file
2026-01-06,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Mpetshi G.,Paul T.,67,20,Completed,2.75,1.44,2.73,1.51,2.75,1.55,2.64,1.47,file
2026-01-06,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Davidovich Fokina A.,33,14,Completed,2.5,1.53,2.4,1.63,2.5,1.65,2.35,1.57,file
2026-01-06,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Humbert U.,28,36,Completed,2.2,1.67,2.21,1.74,2.2,1.8,2.1,1.72,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Diallo G.,De Jong J.,40,71,Completed,1.44,2.75,1.43,3.05,1.45,2.9,1.41,2.8,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Etcheverry T.,Royer V.,57,56,Completed,1.8,2,1.95,1.93,1.91,2.1,1.84,1.93,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Djere L.,64,95,Completed,1.67,2.2,1.73,2.22,1.73,2.2,1.69,2.11,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Mmoh M.,Tabilo A.,285,81,Completed,2.3,1.62,2.38,1.65,2.6,1.68,2.35,1.57,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Muller A.,Kecmanovic M.,52,51,Completed,2.3,1.62,2.26,1.7,2.3,1.73,2.23,1.62,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Shang J.,Comesana F.,406,66,Completed,1.5,2.63,1.55,2.61,1.6,2.63,1.5,2.53,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Sonego L.,Sakamoto R.,39,200,Completed,1.44,2.75,1.51,2.74,1.5,2.75,1.46,2.63,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Struff J.L.,75,82,Completed,2.1,1.73,2.22,1.73,2.23,1.73,2.17,1.66,file
2026-01-06,Hong Kong Tennis Open,ATP250,Outdoor,Hard,1st Round,3,Wong C.,Navone M.,150,72,Completed,1.73,2.1,1.84,2.06,1.82,2.2,1.76,2.02,file
2026-01-07,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Korda S.,Lehecka J.,46,19,Retired,2.2,1.67,2.51,1.58,2.35,1.71,2.25,1.62,file
2026-01-07,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Majchrzak K.,Opelka R.,59,60,Completed,2,1.8,2.08,1.82,2.04,1.83,1.99,1.8,file
2026-01-07,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Medvedev D.,Tiafoe F.,13,30,Completed,1.3,3.5,1.35,3.44,1.33,3.55,1.31,3.42,file
2026-01-07,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Michelsen A.,Tien L.,37,26,Completed,2.38,1.57,2.57,1.56,2.54,1.58,2.45,1.54,file
2026-01-07,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Borges N.,Cilic M.,45,70,Completed,1.91,1.91,1.93,1.95,1.95,1.94,1.88,1.89,file
2026-01-07,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Musetti L.,Etcheverry T.,7,57,Completed,1.3,3.5,,,1.32,3.5,1.3,3.4,file
2026-01-07,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Rublev A.,Wu Y.,16,179,Completed,1.44,2.75,1.51,2.6,1.5,2.75,1.47,2.61,file
2026-01-07,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Wong C.,Diallo G.,150,40,Completed,2.75,1.44,,,2.95,1.5,2.65,1.46,file
2026-01-08,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Collignon R.,Dimitrov G.,84,47,Completed,2.75,1.44,2.76,1.5,2.75,1.53,2.63,1.48,file
2026-01-08,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Kovacevic A.,Norrie C.,58,28,Completed,2.63,1.5,2.69,1.52,2.75,1.5,2.64,1.48,file
2026-01-08,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Mpetshi G.,Hijikata R.,67,111,Completed,1.57,2.38,1.65,2.35,1.65,2.38,1.6,2.29,file
2026-01-08,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Nakashima B.,Halys Q.,33,91,Completed,1.44,2.75,1.44,3,1.45,2.88,1.43,2.77,file
2026-01-08,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Bublik A.,Van De Zandschulp B.,11,75,Completed,1.44,2.75,1.48,2.82,1.5,2.8,1.46,2.65,file
2026-01-08,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Giron M.,Muller A.,64,52,Completed,1.8,2,1.8,2.11,1.84,2.01,1.79,1.99,file
2026-01-08,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Mmoh M.,Khachanov K.,285,17,Completed,3.4,1.33,3.32,1.37,3.4,1.35,3.25,1.33,file
2026-01-08,Hong Kong Tennis Open,ATP250,Outdoor,Hard,2nd Round,3,Shang J.,Sonego L.,406,39,Completed,1.62,2.3,1.69,2.29,1.68,2.3,1.63,2.23,file
2026-01-09,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Kovacevic A.,Mpetshi G.,58,67,Completed,2.3,1.62,2.25,1.72,2.38,1.68,2.25,1.62,file
2026-01-09,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Majchrzak K.,13,59,Completed,1.14,5.5,1.17,5.95,1.18,6.5,1.15,5.38,file
2026-01-09,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Michelsen A.,Korda S.,37,46,Completed,2.75,1.44,2.82,1.49,2.75,1.5,2.65,1.46,file
2026-01-09,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Nakashima B.,Collignon R.,33,84,Completed,1.62,2.3,1.68,2.32,1.83,2.3,1.66,2.18,file
2026-01-09,Hong Kong Tennis Open,ATP250,Outdoor,Hard,Quarterfinals,3,Bublik A.,Shang J.,11,406,Completed,1.53,2.5,,,1.58,2.5,1.54,2.42,file
2026-01-09,Hong Kong Tennis Open,ATP250,Outdoor,Hard,Quarterfinals,3,Giron M.,Mmoh M.,64,285,Retired,1.57,2.38,1.62,2.46,1.62,2.4,1.57,2.35,file
2026-01-09,Hong Kong Tennis Open,ATP250,Outdoor,Hard,Quarterfinals,3,Musetti L.,Wong C.,7,150,Completed,1.25,4,1.29,4.05,1.29,4,1.26,3.71,file
2026-01-09,Hong Kong Tennis Open,ATP250,Outdoor,Hard,Quarterfinals,3,Rublev A.,Borges N.,16,45,Completed,1.44,2.75,1.53,2.69,1.5,2.75,1.47,2.62,file
2026-01-10,Brisbane International,ATP250,Outdoor,Hard,Semifinals,3,Medvedev D.,Michelsen A.,13,37,Completed,1.25,4,,,1.29,4,1.26,3.77,file
2026-01-10,Brisbane International,ATP250,Outdoor,Hard,Semifinals,3,Nakashima B.,Kovacevic A.,33,58,Completed,1.36,3.2,1.37,3.38,1.4,3.2,1.36,3.04,file
2026-01-10,Hong Kong Tennis Open,ATP250,Outdoor,Hard,Semifinals,3,Bublik A.,Giron M.,11,64,Completed,1.29,3.75,,,1.3,3.75,1.28,3.6,file
2026-01-10,Hong Kong Tennis Open,ATP250,Outdoor,Hard,Semifinals,3,Musetti L.,Rublev A.,7,16,Completed,1.8,2,,,1.91,2,1.83,1.95,file
2026-01-11,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Spizzirri E.,Mannarino A.,89,69,Completed,1.62,2.3,1.59,2.5,1.62,2.4,1.57,2.33,file
2026-01-11,Brisbane International,ATP250,Outdoor,Hard,The Final,3,Medvedev D.,Nakashima B.,13,33,Completed,1.29,3.75,1.29,4.01,1.3,3.75,1.28,3.6,file
2026-01-11,Hong Kong Tennis Open,ATP250,Outdoor,Hard,The Final,3,Bublik A.,Musetti L.,11,7,Completed,1.8,2,1.86,2.05,1.87,2.05,1.8,1.98,file
2026-01-12,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Baez S.,Nava E.,39,88,Completed,2,1.8,2.19,1.75,2.1,1.8,2.02,1.76,file
2026-01-12,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Brooksby J.,Watt J.,48,643,Completed,1.07,9,1.08,10,1.07,13,1.06,8.69,file
2026-01-12,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Comesana F.,Royer V.,68,57,Completed,2.2,1.67,2.21,1.74,2.25,1.75,2.12,1.7,file
2026-01-12,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Michelsen A.,Navone M.,37,74,Completed,1.3,3.5,1.34,3.55,1.32,3.5,1.3,3.44,file
2026-01-12,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Gaston H.,28,94,Completed,1.5,2.63,1.53,2.65,1.53,2.8,1.5,2.55,file
2026-01-12,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Tabilo A.,Ugo Carabelli C.,81,47,Completed,1.44,2.75,1.47,2.88,1.45,2.8,1.43,2.73,file
2026-01-12,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Humbert U.,Atmane T.,36,64,Completed,1.3,3.5,1.38,3.3,1.36,3.5,1.33,3.27,file
2026-01-12,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Kokkinakis T.,Korda S.,670,51,Completed,3.5,1.3,3.47,1.35,3.6,1.35,3.37,1.31,file
2026-01-12,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Munar J.,Altmaier D.,38,44,Completed,1.4,3,1.41,3.14,1.44,3,1.39,2.9,file
2026-01-12,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Opelka R.,Popyrin A.,62,49,Completed,2,1.8,2.07,1.83,2.08,1.85,2.01,1.77,file
2026-01-12,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Vacherot V.,Kecmanovic M.,32,59,Completed,1.73,2.1,1.78,2.15,1.75,2.2,1.72,2.09,file
2026-01-13,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Borges N.,Etcheverry T.,46,61,Completed,1.8,2,1.88,2,1.85,2,1.81,1.96,file
2026-01-13,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Muller A.,60,50,Completed,1.8,2,1.88,2,1.8,2.12,1.74,2.05,file
2026-01-13,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Giron M.,Michelsen A.,60,37,Completed,1.91,1.91,,,2.02,1.91,1.96,1.81,file
2026-01-13,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Marozsan F.,Monfils G.,52,110,Completed,1.62,2.3,1.67,2.33,1.65,2.38,1.6,2.3,file
2026-01-13,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Medjedovic H.,Kovacevic A.,96,54,Completed,1.44,2.75,1.53,2.67,1.5,2.8,1.46,2.67,file
2026-01-13,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Mpetshi G.,Bautista Agut R.,63,90,Completed,1.44,2.75,1.4,3.19,1.47,3.1,1.4,2.88,file
2026-01-13,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Shelton B.,Comesana F.,8,68,Completed,1.25,4,,,1.32,4,1.29,3.53,file
2026-01-13,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Quinn E.,55,78,Completed,1.8,2,1.74,2.21,1.9,2.05,1.79,1.98,file
2026-01-13,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Halys Q.,Fearnley J.,85,77,Completed,1.57,2.38,,,1.68,2.38,1.63,2.23,file
2026-01-13,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Hijikata R.,Schoolkate T.,115,97,Completed,1.62,2.3,1.71,2.25,1.67,2.3,1.63,2.23,file
2026-01-13,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Machac T.,Duckworth J.,35,86,Completed,1.62,2.3,1.58,2.53,1.67,2.3,1.62,2.25,file
2026-01-13,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Shevchenko A.,Dzumhur D.,104,66,Completed,1.73,2.1,,,1.74,2.25,1.67,2.15,file
2026-01-13,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Vavassori A.,Diallo G.,336,41,Completed,3.4,1.33,,,3.5,1.9,3.05,1.42,file
2026-01-13,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Tsitsipas S.,87,33,Completed,3.75,1.29,,,3.75,1.32,3.51,1.29,file
2026-01-14,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Baez S.,Brooksby J.,39,48,Completed,2.5,1.53,,,2.63,1.6,2.41,1.55,file
2026-01-14,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Darderi L.,Tabilo A.,24,81,Completed,2.3,1.62,,,2.43,1.65,2.34,1.59,file
2026-01-14,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Giron M.,Darderi L.,60,24,Completed,1.4,3,,,1.44,3,1.41,2.84,file
2026-01-14,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Marozsan F.,Ruud C.,52,13,Completed,3,1.4,,,3,1.49,2.76,1.44,file
2026-01-14,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Mensik J.,Medjedovic H.,18,96,Completed,1.67,2.2,,,1.7,2.3,1.66,2.19,file
2026-01-14,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Mpetshi G.,Norrie C.,63,28,Completed,2.1,1.73,,,2.12,1.85,2.05,1.74,file
2026-01-14,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Spizzirri E.,Borges N.,89,46,Completed,2.1,1.73,,,2.18,1.75,2.08,1.72,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Hijikata R.,15,115,Completed,1.36,3.2,,,1.44,3.2,1.37,3.03,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Humbert U.,Griekspoor T.,36,25,Completed,1.53,2.5,,,1.6,2.5,1.53,2.45,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Machac T.,Halys Q.,35,85,Completed,1.57,2.38,,,1.67,2.4,1.58,2.32,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Munar J.,Cerundolo F.,38,20,Completed,1.67,2.2,,,1.67,2.25,1.65,2.2,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Paul T.,Opelka R.,21,62,Completed,1.53,2.5,,,1.61,2.5,1.55,2.4,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Shevchenko A.,Fucsovics M.,104,55,Completed,2.75,1.44,,,2.75,1.53,2.61,1.48,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Vacherot V.,Kokkinakis T.,32,670,Walkover,1.44,2.75,,,1.5,2.88,1.44,2.73,file
2026-01-14,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Vukic A.,Vavassori A.,87,336,Completed,1.62,2.3,,,1.63,2.5,1.56,2.39,file
2026-01-15,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Baez S.,Shelton B.,39,8,Completed,4.33,1.22,,,4.33,1.25,4.03,1.23,file
2026-01-15,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Marozsan F.,Spizzirri E.,52,89,Completed,1.73,2.1,,,1.73,2.18,1.71,2.11,file
2026-01-15,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Mensik J.,Mpetshi G.,18,63,Completed,1.62,2.3,,,1.65,2.3,1.62,2.25,file
2026-01-15,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Davidovich Fokina A.,Vacherot V.,15,32,Completed,1.53,2.5,,,1.87,2.5,1.55,2.43,file
2026-01-15,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Humbert U.,Shevchenko A.,36,104,Completed,1.25,4,,,1.26,4.2,1.24,3.89,file
2026-01-15,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Machac T.,Munar J.,35,38,Completed,1.73,2.1,,,1.91,2.1,1.77,2.01,file
2026-01-15,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Paul T.,Vukic A.,21,87,Completed,1.22,4.33,,,1.29,4.33,1.24,3.97,file
2026-01-16,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Baez S.,Giron M.,39,60,Completed,2.38,1.57,,,2.6,1.6,2.49,1.52,file
2026-01-16,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Mensik J.,Marozsan F.,18,52,Completed,1.3,3.5,,,1.33,3.5,1.32,3.3,file
2026-01-16,Adelaide International,ATP250,Outdoor,Hard,Semifinals,3,Humbert U.,Davidovich Fokina A.,36,15,Completed,1.8,2,,,1.83,2.05,1.77,2.01,file
2026-01-16,Adelaide International,ATP250,Outdoor,Hard,Semifinals,3,Machac T.,Paul T.,35,21,Completed,2.38,1.57,,,2.4,1.63,2.31,1.59,file
2026-01-17,ASB Classic,ATP250,Outdoor,Hard,The Final,3,Mensik J.,Baez S.,18,39,Completed,1.44,2.75,,,1.47,2.8,1.45,2.72,file
2026-01-17,Adelaide International,ATP250,Outdoor,Hard,The Final,3,Machac T.,Humbert U.,35,36,Completed,2.2,1.67,,,2.25,1.68,2.2,1.66,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,Walton A.,1,81,Completed,,41,,,1.01,41,1.01,24.06,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,Brooksby J.,10,48,Completed,1.29,3.75,,,1.29,3.9,1.27,3.73,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo F.,Zhang Zh.,21,368,Completed,1.4,3,,,1.43,3,1.41,2.83,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Comesana F.,Kypson P.,68,116,Completed,1.57,2.38,,,1.62,2.38,1.59,2.3,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Draxl L.,66,145,Completed,1.73,2.1,,,1.8,2.1,1.74,2.05,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Etcheverry T.,Kecmanovic M.,62,60,Completed,1.73,2.1,,,1.75,2.16,1.71,2.11,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Faria J.,Blockx A.,151,96,Completed,2.38,1.57,,,2.65,1.62,2.4,1.55,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fery A.,Cobolli F.,186,22,Completed,3.2,1.36,,,3.2,1.43,2.89,1.4,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Ugo Carabelli C.,54,49,Completed,1.2,4.5,,,1.23,4.5,1.22,4.19,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Hanfmann Y.,Svajda Z.,102,143,Completed,2.3,1.62,,,2.4,1.64,2.31,1.58,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Moutet C.,Schoolkate T.,37,98,Completed,1.33,3.4,,,1.36,3.5,1.34,3.22,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nava E.,Jacquet K.,89,128,Completed,1.57,2.38,,,1.64,2.4,1.58,2.32,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Bonzi B.,27,106,Completed,1.3,3.5,,,1.3,4,1.28,3.54,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Kubler J.,34,194,Completed,1.29,3.75,,,1.3,4,1.29,3.53,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Zheng M.,Korda S.,174,53,Completed,3.5,1.3,,,3.8,1.33,3.45,1.3,file
2026-01-18,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Diallo G.,3,41,Completed,1.13,6,,,1.14,6.5,1.13,5.88,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Borges N.,Auger-Aliassime F.,46,8,Retired,3.75,1.29,,,3.75,1.33,3.61,1.28,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Altmaier D.,70,44,Completed,1.5,2.63,,,1.55,2.63,1.52,2.49,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Misolic F.,14,84,Completed,1.06,10,,,1.08,10,1.06,8.94,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,McDonald M.,6,113,Completed,1.05,11,,,1.06,11,1.05,10.02,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Martinez P.,4,71,Completed,1.02,17,,,1.04,17,1.03,12.53,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Gea A.,Lehecka J.,198,19,Completed,3.4,1.33,,,3.4,1.35,3.26,1.32,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Halys Q.,Tabilo A.,83,79,Completed,1.8,2,,,1.85,2.3,1.77,2.03,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Hijikata R.,Mannarino A.,114,69,Completed,1.57,2.38,,,1.7,2.4,1.6,2.31,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Maestrelli F.,Atmane T.,141,64,Completed,2.63,1.5,,,2.63,1.53,2.52,1.5,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Majchrzak K.,Fearnley J.,59,77,Completed,1.44,2.75,,,1.5,2.88,1.43,2.75,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Marozsan F.,Rinderknech A.,47,28,Completed,1.8,2,,,1.85,2.1,1.81,1.97,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Medjedovic H.,Navone M.,90,74,Completed,1.36,3.2,,,1.4,3.2,1.37,3,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,De Jong J.,12,73,Completed,1.04,13,,,1.06,13,1.05,9.88,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Muller A.,Popyrin A.,52,50,Completed,3.2,1.36,,,3.25,1.41,3.04,1.36,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Munar J.,Svrcina D.,39,95,Completed,1.22,4.33,,,1.25,4.33,1.23,3.98,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Opelka R.,Budkov Kjaer N.,63,135,Completed,1.53,2.5,,,1.6,2.6,1.55,2.41,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Paul T.,Kovacevic A.,20,56,Completed,1.17,5,,,1.2,5.75,1.17,4.81,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Arnaldi M.,15,65,Completed,1.22,4.33,,,1.25,4.5,1.24,4.01,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Bellucci M.,13,76,Completed,1.17,5,,,1.21,5.25,1.19,4.61,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Shang J.,Bautista Agut R.,318,91,Completed,1.3,3.5,,,1.32,3.8,1.29,3.48,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Bu Y.,23,120,Completed,1.5,2.63,,,1.52,2.63,1.49,2.57,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Shevchenko A.,Ymer E.,97,175,Completed,1.44,2.75,,,1.5,2.9,1.44,2.72,file
2026-01-19,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Cerundolo J.M.,111,87,Completed,1.44,2.75,,,1.45,2.88,1.42,2.79,file
