date,tournament,series,court,surface,round,bestof,winner,loser,wrank,lrank,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,avgsrc
2020-01-14,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Bolt A.,Robert S.,157,661,Completed,,,,,1.44,4.1,1.34,3.2,file
2020-01-14,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Evans D.,Bublik A.,33,55,Completed,1.57,2.25,1.7,2.29,1.73,2.35,1.66,2.2,file
2020-01-14,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Bedene A.,90,54,Completed,1.83,1.83,1.94,1.94,2,1.95,1.91,1.88,file
2020-01-14,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Thompson J.,42,65,Completed,2.25,1.57,2.33,1.67,2.38,1.77,2.27,1.62,file
2020-01-14,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Caruso S.,37,94,Completed,1.28,3.5,1.24,4.44,1.3,5.15,1.23,4.08,file
2020-01-14,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Edmund K.,Davidovich Fokina A.,69,85,Completed,1.5,2.5,1.45,2.93,1.54,2.93,1.46,2.68,file
2020-01-14,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Mmoh M.,47,227,Completed,1.61,2.2,1.64,2.36,1.76,2.38,1.65,2.24,file
2020-01-14,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Pospisil V.,Sousa J.,146,58,Completed,1.4,2.75,1.45,2.93,1.45,3,1.41,2.88,file
2020-01-15,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Duckworth J.,22,96,Completed,1.57,2.25,1.6,2.5,1.63,2.52,1.57,2.37,file
2020-01-15,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Bolt A.,Struff J.L.,157,37,Completed,4,1.22,3.83,1.31,4.49,1.33,3.84,1.26,file
2020-01-15,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Chardy J.,30,56,Completed,1.83,1.83,1.85,2.06,1.91,2.06,1.83,1.96,file
2020-01-15,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Harris L.,Djere L.,91,40,Completed,1.4,2.75,1.46,2.94,1.53,2.94,1.44,2.75,file
2020-01-15,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Paul T.,Cuevas P.,90,44,Completed,1.5,2.5,1.52,2.74,1.54,2.75,1.49,2.6,file
2020-01-15,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Munar J.,42,88,Completed,1.66,2.1,1.81,2.11,1.81,2.38,1.69,2.16,file
2020-01-15,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Rublev A.,Querrey S.,18,45,Completed,1.66,2.1,1.64,2.42,1.69,2.42,1.62,2.28,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Cecchinato M.,Mayer L.,76,100,Completed,2.37,1.53,2.46,1.6,2.5,1.59,2.42,1.56,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Edmund K.,Seppi A.,69,84,Completed,1.44,2.62,1.39,3.22,1.49,3.6,1.33,3.3,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Humbert U.,Cecchinato M.,57,76,Completed,1.5,2.5,1.39,3.25,1.64,3.43,1.36,3.11,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Hurkacz H.,Ymer M.,34,77,Completed,1.5,2.5,1.49,2.84,1.51,3.03,1.46,2.68,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Sandgren T.,20,101,Completed,1.57,2.25,1.53,2.71,1.73,2.71,1.55,2.42,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Andujar P.,61,63,Completed,1.53,2.37,1.52,2.7,1.67,2.75,1.53,2.48,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Lopez F.,Fognini F.,61,12,Completed,2.75,1.4,3.19,1.4,3.2,1.45,2.89,1.41,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Millman J.,Khachanov K.,47,16,Completed,2.5,1.5,2.62,1.56,2.62,1.62,2.44,1.55,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Monteiro T.,24,86,Completed,1.5,2.5,1.57,2.57,1.62,2.63,1.55,2.44,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Mannarino A.,84,43,Completed,2.37,1.53,2.45,1.61,2.5,1.7,2.37,1.58,file
2020-01-15,Adelaide International,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Pospisil V.,13,146,Completed,1.53,2.37,1.51,2.76,1.57,2.91,1.49,2.6,file
2020-01-16,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Bolt A.,22,157,Completed,1.44,2.75,1.47,2.97,1.54,2.97,1.46,2.7,file
2020-01-16,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Harris L.,Carreno Busta P.,91,30,Completed,2.62,1.5,2.83,1.5,2.83,1.54,2.65,1.48,file
2020-01-16,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Paul T.,Ramos-Vinolas A.,90,42,Completed,1.57,2.37,1.56,2.65,1.62,3.03,1.54,2.47,file
2020-01-16,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Rublev A.,Evans D.,18,33,Completed,1.44,2.75,1.49,2.87,1.53,2.87,1.47,2.67,file
2020-01-16,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Humbert U.,Shapovalov D.,57,13,Completed,3.2,1.36,3.26,1.4,3.4,1.4,3.12,1.35,file
2020-01-16,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Hurkacz H.,Lopez F.,34,61,Completed,1.33,3.4,1.35,3.61,1.36,3.94,1.32,3.36,file
2020-01-16,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Isner J.,Edmund K.,20,69,Completed,1.9,1.9,1.92,2,1.92,2,1.87,1.92,file
2020-01-16,Adelaide International,ATP250,Outdoor,Hard,Quarterfinals,3,Paire B.,Millman J.,24,47,Completed,2.1,1.72,2.33,1.69,2.33,1.82,2.11,1.72,file
2020-01-17,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Harris L.,Paul T.,91,90,Completed,2.2,1.66,2.15,1.81,2.27,1.81,2.12,1.71,file
2020-01-17,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Rublev A.,Auger-Aliassime F.,18,22,Completed,1.44,2.75,1.46,3,1.51,3,1.47,2.67,file
2020-01-17,Adelaide International,ATP250,Outdoor,Hard,Semifinals,3,Humbert U.,Isner J.,57,20,Completed,1.9,1.9,2.01,1.92,2.01,2,1.89,1.89,file
2020-01-17,Adelaide International,ATP250,Outdoor,Hard,Semifinals,3,Paire B.,Hurkacz H.,24,34,Completed,2.37,1.57,2.73,1.53,2.75,1.58,2.54,1.51,file
2020-01-18,ASB Classic,ATP250,Outdoor,Hard,The Final,3,Rublev A.,Harris L.,18,91,Completed,1.33,3.4,1.32,3.8,1.36,3.94,1.3,3.45,file
2020-01-18,Adelaide International,ATP250,Outdoor,Hard,The Final,3,Humbert U.,Paire B.,57,24,Completed,1.72,2.1,1.71,2.29,1.94,2.29,1.72,2.11,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Barrere G.,Safwat M.,84,173,Completed,1.44,2.75,1.48,2.87,1.48,3.35,1.4,2.94,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Carballes Baena R.,69,83,Completed,1.66,2.2,1.76,2.2,1.81,2.25,1.73,2.1,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,Harris A.,8,162,Completed,1.1,7,1.12,7.51,1.13,8,1.11,6.68,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Londero J.I.,20,52,Completed,1.2,4.5,1.19,5.42,1.23,5.42,1.18,4.82,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Struff J.L.,2,37,Completed,1.01,23,1.01,26.08,1.04,35,1.01,20,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Mcdonald M.,32,129,Completed,1.16,5,1.26,4.34,1.26,5.5,1.2,4.57,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Johnson S.,3,75,Completed,1.03,15,1.03,17.9,1.05,20,1.03,13.43,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Shapovalov D.,67,13,Completed,5,1.16,5.62,1.18,5.8,1.19,5.15,1.16,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Giron M.,79,107,Completed,1.28,3.75,1.31,3.85,1.36,3.85,1.29,3.57,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Djere L.,71,40,Completed,1.57,2.37,1.55,2.64,1.61,2.7,1.53,2.51,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Pella G.,Smith J.P.,25,308,Completed,1.25,4,1.32,3.78,1.32,4.33,1.26,3.85,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Coric B.,45,28,Completed,2.2,1.66,2.17,1.78,2.35,1.78,2.23,1.66,file
2020-01-20,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Caruso S.,6,95,Completed,1.02,19,1.01,27.9,1.03,27.9,1.01,18.09,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Ivashka I.,122,149,Completed,1.22,4.33,1.27,4.18,1.28,4.7,1.23,4.17,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Kwon S.W.,29,87,Completed,1.8,2,2.05,1.86,2.05,2.05,1.88,1.93,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Lopez F.,9,57,Completed,1.12,6,1.17,5.92,1.18,6.6,1.14,5.67,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bedene A.,Duckworth J.,55,94,Completed,1.72,2.1,1.71,2.28,1.8,2.29,1.7,2.16,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bolt A.,Ramos-Vinolas A.,140,42,Completed,2.3,1.61,2.36,1.67,2.5,1.67,2.33,1.6,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Kovalik J.,30,139,Completed,1.11,6.5,1.13,7.2,1.13,8,1.11,6.58,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Moutet C.,39,70,Completed,1.5,2.62,1.44,3.02,1.56,3.02,1.47,2.7,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Gombos N.,88,113,Completed,1.72,2.1,1.81,2.11,1.89,2.14,1.78,2.04,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Delbonis F.,Sousa J.,76,59,Completed,1.9,1.9,1.81,2.12,1.91,2.12,1.8,2.01,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Opelka R.,12,38,Completed,2,1.8,2.19,1.76,2.19,1.82,2.08,1.75,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Griekspoor T.,34,175,Completed,1.2,4.5,1.26,4.38,1.26,5,1.22,4.36,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Garin C.,Travaglia S.,36,74,Completed,1.72,2.1,1.78,2.16,1.8,2.16,1.74,2.09,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Gerasimov E.,Ruud C.,98,48,Completed,3,1.4,3.11,1.42,3.2,1.43,3.03,1.38,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Chardy J.,11,58,Completed,1.2,4.5,1.24,4.6,1.24,5,1.2,4.55,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,Eubanks C.,120,221,Completed,1.53,2.5,1.62,2.46,1.62,2.66,1.54,2.47,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Gulbis E.,Auger-Aliassime F.,256,22,Completed,4.33,1.22,4.69,1.23,4.8,1.31,4.33,1.22,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Herbert P.H.,Norrie C.,64,62,Completed,1.66,2.2,1.64,2.42,1.78,2.45,1.63,2.29,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Novak D.,31,99,Completed,1.36,3.2,1.45,3,1.45,3.3,1.39,2.98,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Monteiro T.,19,86,Completed,1.3,3.5,1.25,4.42,1.32,4.42,1.24,4.03,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Ito T.,Gunneswaran P.,146,123,Completed,2.37,1.57,2.55,1.58,2.55,1.67,2.38,1.58,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Pospisil V.,124,138,Completed,4,1.25,4.07,1.28,4.33,1.29,3.93,1.25,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Vilella Martinez M.,17,196,Completed,1.05,11,1.06,12.54,1.06,14.5,1.04,10.98,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Halys Q.,41,215,Completed,1.25,4,1.25,4.48,1.3,4.54,1.24,4.06,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Sonego L.,26,53,Completed,1.12,6,1.09,9,1.12,9.3,1.1,7.09,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Edmund K.,27,65,Completed,2.5,1.53,2.71,1.53,2.75,1.57,2.61,1.5,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Martinez P.,Koepfer D.,168,89,Completed,2.5,1.53,2.39,1.65,2.67,1.65,2.43,1.56,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Tiafoe F.,4,50,Completed,1.07,9,1.06,11.99,1.08,12,1.06,9.65,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Humbert U.,47,43,Completed,2,1.8,2.04,1.87,2.15,1.87,2.05,1.77,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Andujar P.,217,63,Completed,1.53,2.5,1.52,2.74,1.56,2.75,1.5,2.6,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Lu Y.H.,10,N/A,Completed,1.01,21,1.02,24.4,1.03,29,1.02,18.31,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Munar J.,Gaston H.,90,247,Completed,1.3,3.5,1.3,3.89,1.32,4,1.28,3.63,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Dellien H.,1,73,Completed,,29,1.01,32.09,1.02,35,1.01,24.16,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Stebe C.M.,21,154,Completed,1.36,3.2,1.44,3.02,1.44,3.5,1.38,3.08,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Paul T.,Mayer L.,80,101,Completed,1.33,3.4,1.39,3.29,1.39,3.6,1.34,3.25,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Polmans M.,Kukushkin M.,133,68,Completed,3,1.4,3.05,1.43,3.05,1.51,2.86,1.42,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Tsonga J.W.,96,33,Retired,2.62,1.5,2.57,1.57,2.65,1.62,2.48,1.54,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Giustino L.,35,150,Completed,1.1,7,1.08,10.03,1.12,10.03,1.07,8.38,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,O'Connell C.,16,115,Completed,1.06,10,1.05,14.82,1.07,16,1.04,11.29,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sandgren T.,Trungelliti M.,100,202,Completed,1.53,2.5,1.55,2.65,1.56,2.78,1.5,2.58,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Harris L.,14,72,Completed,1.33,3.4,1.41,3.17,1.42,4,1.34,3.28,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Kecmanovic M.,85,54,Completed,2.75,1.44,2.82,1.49,2.82,1.5,2.7,1.47,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Cuevas P.,61,46,Completed,1.44,2.75,1.4,3.2,1.46,3.24,1.38,2.99,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,Purcell M.,82,216,Completed,1.33,3.4,1.34,3.57,1.35,3.6,1.31,3.44,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sugita Y.,Benchetrit E.,91,231,Completed,1.44,2.75,1.5,2.8,1.5,3.03,1.44,2.78,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tabilo A.,Galan D.E.,208,186,Completed,2.5,1.53,2.66,1.54,2.66,1.56,2.54,1.52,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Mannarino A.,5,44,Completed,1.12,6,1.13,7.05,1.17,7.05,1.13,5.91,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Bublik A.,66,56,Completed,1.9,1.9,1.92,1.99,1.94,2,1.86,1.95,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Donskoy E.,51,106,Completed,1.4,3,1.35,3.55,1.43,3.55,1.33,3.29,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Dzumhur D.,15,92,Completed,1.14,5.5,1.14,6.93,1.16,6.93,1.13,5.91,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Ymer M.,Uchiyama Y.,78,93,Completed,1.36,3.2,1.34,3.57,1.4,3.6,1.34,3.3,file
2020-01-21,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Cecchinato M.,7,77,Completed,1.08,8,1.12,7.51,1.12,9.3,1.1,7.15,file
