date,tournament,series,court,surface,round,bestof,winner,loser,wrank,lrank,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,avgsrc
2023-01-08,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Lestienne C.,Cachin P.,65,59,Completed,1.62,2.3,1.65,2.38,1.71,2.38,1.64,2.23,file
2023-01-08,Adelaide International 1,ATP250,Outdoor,Hard,The Final,3,Djokovic N.,Korda S.,5,33,Completed,1.14,5.5,1.16,6.14,1.18,6.14,1.15,5.55,file
2023-01-09,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Barrere G.,Isner J.,88,42,Completed,2.5,1.53,2.39,1.64,2.7,1.64,2.42,1.55,file
2023-01-09,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Brooksby J.,Fognini F.,48,57,Completed,1.4,3,1.41,3.13,1.44,3.15,1.39,2.94,file
2023-01-09,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Pannu K.,67,575,Completed,1.06,10,1.06,12.25,1.06,12.25,1.05,9.76,file
2023-01-09,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Coria F.,60,76,Completed,1.14,5.5,1.23,4.66,1.25,5.5,1.19,4.71,file
2023-01-09,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Bublik A.,53,36,Completed,2.1,1.73,2.28,1.69,2.28,1.8,2.13,1.7,file
2023-01-09,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Wolf J.J.,Mannarino A.,66,43,Completed,2,1.8,2.12,1.79,2.12,1.83,2.03,1.77,file
2023-01-09,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Nakashima B.,32,47,Completed,2.75,1.44,2.88,1.47,2.95,1.47,2.79,1.43,file
2023-01-09,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Draper J.,Sonego L.,40,44,Completed,1.44,2.75,1.48,2.83,1.48,2.9,1.44,2.75,file
2023-01-09,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Edmund K.,28,583,Completed,1.17,5,1.23,4.67,1.23,5,1.2,4.53,file
2023-01-09,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Kokkinakis T.,Popyrin A.,110,113,Completed,1.73,2.1,1.75,2.18,1.75,2.3,1.7,2.14,file
2023-01-09,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Evans D.,63,27,Completed,2.5,1.53,2.57,1.56,2.6,1.56,2.51,1.51,file
2023-01-10,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Brooksby J.,Schwartzman D.,48,25,Retired,1.53,2.5,1.54,2.67,1.57,2.67,1.52,2.51,file
2023-01-10,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Djere L.,Munar J.,70,62,Completed,1.73,2.1,1.78,2.15,1.81,2.21,1.75,2.06,file
2023-01-10,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Eubanks C.,Humbert U.,123,108,Completed,2.1,1.73,2.14,1.78,2.24,1.81,2.1,1.72,file
2023-01-10,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Giron M.,Wolf J.J.,60,66,Completed,2.2,1.67,2.34,1.68,2.36,1.7,2.22,1.65,file
2023-01-10,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Halys Q.,Molcan A.,64,54,Completed,1.36,3.2,1.44,2.99,1.44,3.25,1.39,2.93,file
2023-01-10,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Lehecka J.,Monteiro T.,78,69,Completed,1.57,2.38,1.57,2.54,1.58,2.55,1.54,2.43,file
2023-01-10,ASB Classic,ATP250,Outdoor,Hard,1st Round,3,Shelton B.,Baez S.,92,41,Completed,1.4,3,1.47,2.86,1.51,3.1,1.43,2.79,file
2023-01-10,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Bonzi B.,257,50,Completed,,,,,,,,,
2023-01-10,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Huesler M.A.,Rinderknech A.,55,45,Completed,2.3,1.62,2.16,1.77,2.3,1.8,2.14,1.69,file
2023-01-10,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Kubler J.,Etcheverry T.,86,80,Completed,1.44,2.75,1.44,2.97,1.46,3.39,1.42,2.85,file
2023-01-10,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Machac T.,84,115,Completed,1.8,2,1.93,1.96,2,2.19,1.87,1.92,file
2023-01-10,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Ramos-Vinolas A.,148,38,Completed,1.57,2.38,1.6,2.48,1.61,2.5,1.56,2.41,file
2023-01-10,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Paul T.,O Connell C.,35,79,Completed,1.44,2.75,1.51,2.73,1.51,3,1.45,2.71,file
2023-01-10,Adelaide International 2,ATP250,Outdoor,Hard,1st Round,3,Ymer M.,Ruusuvuori E.,77,46,Completed,1.8,2,1.74,2.21,1.83,2.25,1.73,2.09,file
2023-01-11,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Djere L.,Ruud C.,70,3,Completed,5,1.17,5.03,1.21,5.75,1.21,4.82,1.18,file
2023-01-11,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Sousa J.,67,82,Completed,1.36,3.2,1.48,2.87,1.48,3.4,1.41,2.89,file
2023-01-11,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Goffin D.,Eubanks C.,53,123,Completed,1.57,2.38,1.62,2.46,1.63,2.61,1.54,2.46,file
2023-01-11,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Halys Q.,Shelton B.,64,92,Completed,1.8,2,1.71,2.27,1.82,2.28,1.73,2.11,file
2023-01-11,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Lestienne C.,Barrere G.,65,88,Completed,1.91,1.91,1.91,2,1.92,2,1.86,1.93,file
2023-01-11,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Lehecka J.,12,78,Completed,1.25,4,1.32,3.72,1.32,4.11,1.28,3.68,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Haase R.,26,257,Completed,1.11,6.5,1.1,8.83,1.12,8.83,1.09,7.29,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Millman J.,32,148,Completed,1.4,3,1.5,2.89,1.53,3,1.43,2.81,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Draper J.,Paul T.,40,35,Completed,1.8,2,1.88,2.04,1.88,2.1,1.81,2,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Kubler J.,28,86,Completed,1.53,2.5,1.54,2.66,1.61,2.66,1.52,2.47,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Khachanov K.,Huesler M.A.,20,55,Completed,1.33,3.4,1.38,3.36,1.39,3.39,1.35,3.19,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Kokkinakis T.,Rublev A.,110,6,Completed,3.4,1.33,3.4,1.37,3.6,1.37,3.28,1.33,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Carreno Busta P.,84,15,Completed,2.63,1.5,2.58,1.57,2.65,1.57,2.55,1.52,file
2023-01-11,Adelaide International 2,ATP250,Outdoor,Hard,2nd Round,3,Ymer M.,Mcdonald M.,77,63,Completed,1.73,2.1,1.68,2.33,1.74,2.33,1.68,2.19,file
2023-01-12,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Brooksby J.,Halys Q.,48,64,Completed,1.91,1.91,1.93,1.97,2.06,2.1,1.86,1.93,file
2023-01-12,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Gasquet R.,Goffin D.,67,53,Completed,2.3,1.62,2.39,1.65,2.5,1.68,2.27,1.62,file
2023-01-12,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Lestienne C.,Djere L.,65,70,Completed,2.2,1.67,2.27,1.71,2.28,1.86,2.16,1.69,file
2023-01-12,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Giron M.,12,60,Completed,1.29,3.75,1.34,3.61,1.34,3.66,1.31,3.47,file
2023-01-12,Adelaide International 2,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista Agut R.,Davidovich Fokina A.,26,32,Completed,1.62,2.3,1.72,2.26,1.72,2.44,1.64,2.23,file
2023-01-12,Adelaide International 2,ATP250,Outdoor,Hard,Quarterfinals,3,Draper J.,Khachanov K.,40,20,Completed,2,1.8,1.9,1.99,2.12,2.09,1.91,1.88,file
2023-01-12,Adelaide International 2,ATP250,Outdoor,Hard,Quarterfinals,3,Kokkinakis T.,Kecmanovic M.,110,28,Completed,1.62,2.3,1.72,2.26,1.74,2.38,1.65,2.22,file
2023-01-12,Adelaide International 2,ATP250,Outdoor,Hard,Quarterfinals,3,Kwon S.W.,Ymer M.,84,77,Completed,2.2,1.67,2.21,1.75,2.3,1.75,2.17,1.68,file
2023-01-13,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Gasquet R.,Lestienne C.,67,65,Walkover,1.5,2.63,1.48,2.88,1.57,2.88,1.47,2.7,file
2023-01-13,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Norrie C.,Brooksby J.,12,48,Completed,1.36,3.2,1.39,3.29,1.46,3.36,1.35,3.15,file
2023-01-13,Adelaide International 2,ATP250,Outdoor,Hard,Semifinals,3,Bautista Agut R.,Kokkinakis T.,26,110,Completed,1.8,2,1.9,2.01,1.91,2.1,1.83,1.97,file
2023-01-13,Adelaide International 2,ATP250,Outdoor,Hard,Semifinals,3,Kwon S.W.,Draper J.,84,40,Completed,3.2,1.36,3.27,1.39,3.32,1.42,3.07,1.37,file
2023-01-14,ASB Classic,ATP250,Outdoor,Hard,The Final,3,Gasquet R.,Norrie C.,67,12,Completed,3.75,1.29,4.18,1.27,4.18,1.3,3.83,1.26,file
2023-01-14,Adelaide International 2,ATP250,Outdoor,Hard,The Final,3,Kwon S.W.,Bautista Agut R.,84,26,Completed,2.75,1.44,2.49,1.61,3,1.62,2.58,1.5,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Pospisil V.,7,99,Completed,1.07,9,1.08,10.82,1.08,10.82,1.07,8.87,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo F.,Pella G.,29,181,Completed,1.13,6,1.17,6.06,1.2,6.06,1.15,5.58,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Daniel T.,Escobedo E.,94,313,Completed,1.57,2.38,1.57,2.57,1.63,2.57,1.57,2.43,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Etcheverry T.,Barrere G.,79,83,Completed,2.3,1.62,2.43,1.63,2.55,1.67,2.36,1.6,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Eubanks C.,Kwon S.W.,116,52,Completed,2.38,1.57,2.65,1.55,2.65,1.62,2.38,1.58,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Coria F.,78,76,Completed,1.14,5.5,1.17,5.96,1.22,6,1.16,5.38,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Griekspoor T.,Kotov P.,63,117,Completed,1.36,3.2,1.42,3.1,1.42,3.4,1.37,3.13,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Harris L.,Musetti L.,186,19,Completed,3.4,1.33,3.61,1.34,3.61,1.39,3.35,1.33,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Hijikata R.,Hanfmann Y.,169,128,Completed,2,1.8,1.98,1.93,2.1,1.93,1.98,1.83,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Martinez P.,11,60,Completed,1.06,10,1.06,13.22,1.06,13.22,1.05,10.6,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Zapata Miralles B.,20,72,Completed,1.07,9,1.06,13,1.09,13,1.06,9.77,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Korda S.,Garin C.,31,87,Completed,1.08,8,1.1,9.05,1.11,9.25,1.08,8.1,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kubler J.,Baez S.,84,44,Completed,1.33,3.4,1.36,3.48,1.36,3.66,1.33,3.38,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lehecka J.,Coric B.,71,23,Completed,3.2,1.36,3.34,1.38,3.34,1.39,3.2,1.35,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lestienne C.,Monteiro T.,55,77,Completed,2.1,1.73,2.19,1.76,2.19,1.84,2.08,1.76,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,Nakashima B.,65,49,Completed,2.5,1.53,2.59,1.56,2.72,1.6,2.54,1.52,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Giron M.,8,56,Completed,1.03,17,1.04,18.34,1.08,18.34,1.03,13.88,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Huesler M.A.,140,51,Completed,2.2,1.67,2.25,1.72,2.3,1.78,2.18,1.69,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Molcan A.,Wawrinka S.,53,139,Completed,3.75,1.29,3.89,1.3,4,1.31,3.7,1.28,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Moutet C.,Wu Y.,62,114,Completed,2.38,1.57,2.4,1.65,2.4,1.66,2.33,1.61,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Draper J.,2,38,Completed,1.36,3.2,1.44,3.02,1.44,3.3,1.39,3.02,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Ymer M.,33,69,Completed,1.91,1.91,2.02,1.88,2.04,2,1.94,1.86,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Van Assche L.,12,143,Completed,1.06,10,1.07,11.47,1.09,11.47,1.06,9.17,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Shang J.,Otte O.,194,74,Completed,2.75,1.44,2.86,1.48,3,1.5,2.79,1.44,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Lajovic D.,22,86,Completed,1.08,8,1.09,9.82,1.1,9.82,1.08,8.01,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,Edmund K.,16,581,Completed,1.06,10,1.05,15.72,1.07,15.72,1.05,11.18,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Borges N.,47,111,Completed,1.3,3.5,1.37,3.37,1.38,3.6,1.34,3.27,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Svrcina D.,Munar J.,216,64,Completed,2.75,1.44,2.74,1.52,2.8,1.52,2.64,1.48,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Altmaier D.,17,92,Completed,1.1,7,1.1,8.65,1.12,8.65,1.1,7.19,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Halys Q.,4,61,Completed,1.14,5.5,1.14,6.96,1.18,6.96,1.14,5.69,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Van De Zandschulp B.,Ivashka I.,34,73,Completed,1.36,3.2,1.47,2.91,1.52,3.3,1.39,3.03,file
2023-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Watanuki Y.,Rinderknech A.,138,59,Completed,2.3,1.62,2.18,1.77,2.45,1.77,2.28,1.64,file
2023-01-17,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bonzi B.,Bellucci M.,48,152,Completed,1.4,3,1.4,3.23,1.42,3.25,1.39,3.01,file
2023-01-17,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Brooksby J.,O Connell C.,39,80,Completed,1.44,2.75,1.49,2.84,1.51,2.96,1.46,2.76,file
