date,tournament,series,court,surface,round,bestof,winner,loser,wrank,lrank,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,avgsrc
2014-01-01,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Kamke T.,1,74,Completed,1.04,13,1.04,15.5,1.06,17.5,1.03,12.05,file
2014-01-02,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Chardy J.,Mahut N.,34,50,Completed,1.66,2.1,1.85,2.07,1.85,2.17,1.74,2.04,file
2014-01-02,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Copil M.,Simon G.,147,19,Completed,2.75,1.4,2.98,1.45,3.75,1.49,2.85,1.41,file
2014-01-02,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Groth S.,Herbert P.H.,172,151,Completed,1.57,2.25,,,1.6,2.6,1.55,2.41,file
2014-01-02,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Hewitt L.,Lopez F.,60,28,Completed,1.61,2.2,1.54,2.66,1.67,2.66,1.59,2.33,file
2014-01-02,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Bhambri Y.,Fognini F.,195,16,Retired,2.2,1.61,2.27,1.71,2.8,1.73,2.24,1.63,file
2014-01-02,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Granollers M.,Ramanathan R.,222,526,Completed,1.14,5.5,1.13,7,1.2,7,1.15,5.21,file
2014-01-02,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Garcia-Lopez G.,26,62,Completed,1.72,2,1.79,2.14,1.8,2.26,1.75,2.03,file
2014-01-02,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Pospisil V.,Lu Y.H.,32,65,Walkover,1.4,2.75,1.43,3.05,1.48,3.1,1.41,2.81,file
2014-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,3,Gojowczyk P.,Brown D.,162,111,Completed,2.1,1.66,2.11,1.83,2.2,1.85,2.1,1.71,file
2014-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,3,Mayer F.,Hanescu V.,40,80,Completed,1.3,3.4,1.34,3.62,1.34,4.3,1.3,3.55,file
2014-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Brands D.,31,54,Completed,1.44,2.62,1.54,2.69,1.57,2.69,1.53,2.46,file
2014-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,3,Nadal R.,Gulbis E.,1,24,Completed,1.2,4.33,1.26,4.43,1.27,5.2,1.23,4.06,file
2014-01-03,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Chardy J.,Groth S.,34,172,Completed,1.36,3,1.43,3.1,1.48,3.15,1.42,2.83,file
2014-01-03,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Federer R.,Matosevic M.,6,61,Completed,1.05,9,1.08,10.75,1.12,10.75,1.08,7.72,file
2014-01-03,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Hewitt L.,Copil M.,60,147,Completed,1.3,3.4,1.32,3.79,1.36,3.9,1.32,3.35,file
2014-01-03,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Nishikori K.,Cilic M.,17,37,Completed,2.1,1.66,2.14,1.81,2.14,1.83,2.04,1.74,file
2014-01-03,Chennai Open,ATP250,Outdoor,Hard,Quarterfinals,3,Granollers M.,Paire B.,222,26,Completed,2.37,1.53,2.4,1.66,2.6,1.85,2.29,1.6,file
2014-01-03,Chennai Open,ATP250,Outdoor,Hard,Quarterfinals,3,Pospisil V.,Bhambri Y.,32,195,Completed,1.36,3,1.43,3.12,1.46,3.5,1.38,2.99,file
2014-01-03,Chennai Open,ATP250,Outdoor,Hard,Quarterfinals,3,Roger-Vasselin E.,Sela D.,52,73,Completed,1.57,2.25,1.72,2.28,1.75,2.4,1.64,2.21,file
2014-01-03,Chennai Open,ATP250,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Bedene A.,8,95,Completed,1.1,7,1.13,8.04,1.15,8.3,1.11,6.29,file
2014-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Semifinals,3,Monfils G.,Mayer F.,31,40,Completed,1.28,3.75,1.32,3.79,1.36,4.4,1.3,3.43,file
2014-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Semifinals,3,Nadal R.,Gojowczyk P.,1,162,Completed,1.01,26,1.02,27.78,1.04,28.5,1.02,15.74,file
2014-01-04,Brisbane International,ATP250,Outdoor,Hard,Semifinals,3,Federer R.,Chardy J.,6,34,Completed,1.07,9,1.08,10.75,1.1,11.5,1.07,8.35,file
2014-01-04,Brisbane International,ATP250,Outdoor,Hard,Semifinals,3,Hewitt L.,Nishikori K.,60,17,Completed,2.37,1.57,2.45,1.64,2.5,1.85,2.35,1.58,file
2014-01-04,Chennai Open,ATP250,Outdoor,Hard,Semifinals,3,Roger-Vasselin E.,Granollers M.,52,222,Completed,1.8,2,1.93,2,1.95,2.15,1.81,1.96,file
2014-01-04,Chennai Open,ATP250,Outdoor,Hard,Semifinals,3,Wawrinka S.,Pospisil V.,8,32,Retired,1.2,4.5,1.25,4.51,1.28,5,1.24,4,file
2014-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,The Final,3,Nadal R.,Monfils G.,1,31,Completed,1.4,3,1.41,3.23,1.45,3.5,1.39,2.94,file
2014-01-05,Brisbane International,ATP250,Outdoor,Hard,The Final,3,Hewitt L.,Federer R.,60,6,Completed,5,1.14,6,1.17,6,1.21,5.05,1.16,file
2014-01-05,Chennai Open,ATP250,Outdoor,Hard,The Final,3,Wawrinka S.,Roger-Vasselin E.,8,52,Completed,1.2,4.5,1.24,4.72,1.27,5,1.22,4.2,file
2014-01-06,Apia International,ATP250,Outdoor,Hard,1st Round,3,Benneteau J.,Ebden M.,35,65,Completed,1.57,2.25,1.7,2.26,1.77,2.38,1.65,2.19,file
2014-01-06,Apia International,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Andujar P.,49,48,Completed,1.18,4.5,1.2,5.03,1.25,5.03,1.2,4.39,file
2014-01-06,Apia International,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Sousa J.,47,51,Completed,1.61,2.2,1.83,2.07,1.83,2.25,1.67,2.15,file
2014-01-06,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Montanes A.,68,59,Completed,1.2,4.33,1.22,4.73,1.26,5.1,1.21,4.22,file
2014-01-06,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Statham J.,90,288,Completed,1.12,6,1.15,6.16,1.17,7.5,1.14,5.55,file
2014-01-06,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Sock J.,Mannarino A.,100,71,Completed,2.2,1.61,2.2,1.74,2.35,1.77,2.18,1.65,file
2014-01-06,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Young D.,Delbonis F.,96,54,Completed,1.33,3.25,1.38,3.31,1.45,3.35,1.36,3.05,file
2014-01-06,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Zeballos H.,Volandri F.,66,70,Completed,1.33,3.25,1.4,3.2,1.41,3.75,1.33,3.22,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Cilic M.,Struff J-L.,37,106,Completed,1.12,6,1.18,5.57,1.2,6,1.16,5.01,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Dolgopolov O.,Roger-Vasselin E.,55,40,Retired,1.4,2.75,1.52,2.7,1.56,2.9,1.46,2.66,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Nieminen J.,102,39,Completed,3.75,1.25,3.26,1.38,3.75,1.38,3.28,1.32,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Mahut N.,Harrison R.,50,99,Completed,1.83,1.83,2.01,1.88,2.1,1.9,1.96,1.8,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Matosevic M.,Mayer F.,56,38,Completed,2.1,1.66,2.09,1.81,2.25,1.81,2.05,1.74,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Ramos A.,Querrey S.,85,46,Completed,4.5,1.16,4.16,1.27,4.5,1.27,4.19,1.22,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Berlocq C.,101,41,Completed,1.44,2.62,1.56,2.57,1.59,2.8,1.5,2.54,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Groth S.,45,157,Completed,1.2,4.33,1.24,4.44,1.25,4.6,1.22,4.09,file
2014-01-07,Apia International,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Granollers M.,52,224,Completed,1.3,3.4,1.38,3.31,1.4,3.45,1.34,3.16,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Bautista R.,Gimeno-Traver D.,73,80,Completed,1.4,2.75,1.45,2.93,1.45,3.07,1.41,2.82,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Haase R.,58,44,Completed,2,1.72,2.19,1.75,2.2,1.87,2.03,1.75,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Baghdatis M.,160,109,Completed,3,1.36,3.01,1.43,3.45,1.48,2.83,1.41,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Klahn B.,Brands D.,95,57,Completed,3,1.36,2.5,1.59,3,1.6,2.53,1.51,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Carreno-Busta P.,22,61,Completed,1.14,5.5,1.22,4.81,1.22,6,1.18,4.71,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Zeballos H.,22,66,Completed,1.14,5,1.18,5.61,1.25,5.61,1.19,4.56,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Sijsling I.,62,69,Completed,3,1.36,2.76,1.5,3.05,1.55,2.77,1.43,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Przysiezny M.,28,63,Completed,1.5,2.5,1.5,2.78,1.57,2.78,1.52,2.5,file
2014-01-07,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Sock J.,Haas T.,100,12,Completed,3.4,1.3,3.39,1.37,4.15,1.38,3.24,1.33,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Mahut N.,5,50,Completed,1.11,6.5,1.13,7.18,1.16,7.18,1.13,5.73,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Dolgopolov O.,Janowicz J.,55,21,Completed,1.8,1.9,1.75,2.2,1.8,2.2,1.72,2.07,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Istomin D.,Cilic M.,49,37,Completed,3,1.36,2.96,1.46,3.1,1.46,2.78,1.42,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Matosevic M.,Seppi A.,56,25,Completed,1.66,2.1,1.76,2.18,1.83,2.2,1.74,2.04,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Stakhovsky S.,Benneteau J.,101,35,Completed,2.62,1.44,2.43,1.63,2.62,1.65,2.41,1.55,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Stepanek R.,Ramos A.,45,85,Completed,1.2,4.33,1.25,4.46,1.29,4.46,1.24,3.9,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Kavcic B.,52,102,Completed,1.18,4.5,1.2,5.23,1.23,5.23,1.2,4.35,file
2014-01-08,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Tursunov D.,Rosol L.,32,47,Completed,1.53,2.37,1.61,2.47,1.69,2.5,1.56,2.38,file
2014-01-08,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Bautista R.,Paire B.,73,28,Completed,2.1,1.66,2.12,1.81,2.3,1.81,2.09,1.71,file
2014-01-08,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista R.,Sock J.,73,100,Completed,1.66,2.1,1.73,2.26,1.77,2.26,1.72,2.09,file
2014-01-08,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Young D.,3,96,Completed,1.1,7,1.13,7.41,1.15,8,1.11,6.35,file
2014-01-08,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Giraldo S.,58,68,Completed,1.72,2,1.9,2.01,1.91,2.01,1.82,1.94,file
2014-01-08,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Lacko L.,14,90,Completed,1.36,3,1.46,2.93,1.46,3,1.41,2.82,file
2014-01-08,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Anderson K.,160,20,Completed,3.25,1.33,3.35,1.38,3.8,1.38,3.28,1.33,file
2014-01-08,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3,Lu Y.H.,Klahn B.,62,95,Completed,1.66,2.1,1.84,2.08,1.91,2.29,1.75,2.08,file
2014-01-09,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Stepanek R.,5,45,Completed,1.25,3.75,1.32,3.85,1.32,4,1.27,3.64,file
2014-01-09,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Stakhovsky S.,Matosevic M.,101,56,Completed,2.25,1.57,2.35,1.68,2.35,1.7,2.22,1.63,file
2014-01-09,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Tomic B.,Dolgopolov O.,52,55,Completed,2,1.72,2.05,1.88,2.12,1.9,2,1.77,file
2014-01-09,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Tursunov D.,Istomin D.,32,49,Completed,2.2,1.61,2.29,1.71,2.4,1.8,2.13,1.69,file
2014-01-09,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Garcia-Lopez G.,3,58,Completed,1.14,5.5,1.17,6.16,1.18,6.5,1.15,5.25,file
2014-01-09,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3,Isner J.,Kohlschreiber P.,14,22,Completed,2,1.72,2.22,1.76,2.22,1.82,2.06,1.74,file
2014-01-09,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3,Lu Y.H.,Johnson S.,62,160,Completed,1.53,2.37,1.59,2.56,1.67,2.56,1.58,2.34,file
2014-01-10,Apia International,ATP250,Outdoor,Hard,Semifinals,3,Del Potro J.M.,Tursunov D.,5,32,Completed,1.2,4.5,1.2,5.45,1.25,6.4,1.2,4.51,file
2014-01-10,Apia International,ATP250,Outdoor,Hard,Semifinals,3,Tomic B.,Stakhovsky S.,52,101,Completed,1.36,3.25,1.35,3.55,1.4,3.55,1.35,3.15,file
2014-01-10,Heineken Open,ATP250,Outdoor,Hard,Semifinals,3,Isner J.,Bautista R.,14,73,Completed,1.44,2.75,1.51,2.79,1.51,2.95,1.43,2.75,file
2014-01-10,Heineken Open,ATP250,Outdoor,Hard,Semifinals,3,Lu Y.H.,Ferrer D.,62,3,Completed,5,1.16,5.61,1.19,5.7,1.22,4.78,1.18,file
2014-01-11,Apia International,ATP250,Outdoor,Hard,The Final,3,Del Potro J.M.,Tomic B.,5,52,Completed,1.25,4,1.3,4.01,1.3,4.8,1.26,3.78,file
2014-01-11,Heineken Open,ATP250,Outdoor,Hard,The Final,3,Isner J.,Lu Y.H.,14,62,Completed,1.44,2.75,1.49,2.87,1.5,3.1,1.43,2.75,file
2014-01-13,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Vesely J.,21,83,Completed,1.33,3.25,1.33,3.64,1.43,3.64,1.34,3.21,file
2014-01-13,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,Ramos A.,48,84,Completed,2.37,1.53,2.53,1.6,2.6,1.7,2.43,1.54,file
2014-01-13,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Carreno-Busta P.,38,63,Completed,1.3,3.4,1.33,3.64,1.34,3.75,1.31,3.39,file
2014-01-13,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Nedovyesov A.,7,94,Completed,1.01,23,1.02,22.73,1.03,27.25,1.02,16.27,file
2014-01-13,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Huta Galung J.,31,100,Completed,1.1,7,1.16,6.17,1.16,7.5,1.12,6.12,file
2014-01-13,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Kubot L.,61,72,Completed,1.57,2.25,1.63,2.44,1.65,2.45,1.59,2.31,file
2014-01-13,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,De Schepper K.,Wu D.,86,203,Completed,1.83,1.83,2.02,1.88,2.02,1.94,1.88,1.87,file
