date,tournament,series,court,surface,round,bestof,winner,loser,wrank,lrank,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,avgsrc
2012-01-01,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Dolgopolov O.,Falla A.,15,74,Completed,1.25,3.75,1.32,3.71,1.33,4,1.28,3.59,file
2012-01-01,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Mahut N.,275,80,Completed,4.33,1.2,4.65,1.23,5,1.23,4.35,1.2,file
2012-01-02,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Harrison R.,44,79,Completed,1.36,3,1.51,2.74,1.51,3.15,1.41,2.79,file
2012-01-02,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Mayer F.,73,23,Retired,3.25,1.33,3.29,1.38,3.46,1.38,3.1,1.35,file
2012-01-02,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Mello R.,54,85,Completed,1.4,2.75,1.41,3.13,1.44,3.7,1.4,2.86,file
2012-01-02,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Simon G.,Sweeting R.,12,72,Completed,1.2,4.33,1.24,4.48,1.3,4.6,1.2,4.25,file
2012-01-02,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Benneteau J.,42,52,Completed,1.66,2.1,1.7,2.27,1.7,3.1,1.63,2.22,file
2012-01-02,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Bhambri Y.,Beck K.,345,98,Completed,3,1.36,3.1,1.41,3.5,1.45,2.98,1.37,file
2012-01-02,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Dodig I.,Vardhan V.,36,313,Completed,1.14,5.5,1.16,6,1.18,6.01,1.15,5.16,file
2012-01-02,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Riba P.,95,89,Completed,1.53,2.37,1.62,2.43,1.65,2.5,1.59,2.29,file
2012-01-02,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Fognini F.,83,48,Completed,1.53,2.37,1.61,2.46,1.64,3,1.54,2.4,file
2012-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Becker B.,Kunitsyn I.,304,71,Completed,1.9,1.8,1.96,1.93,2.2,1.93,2,1.76,file
2012-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Bogomolov A.,Volandri F.,34,69,Completed,1.1,7,1.11,7.62,1.14,8,1.11,6.05,file
2012-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Cipolla F.,Al Mutawa J.,75,N/A,Completed,,34,1.01,24.11,1.03,36.3,1.02,15.02,file
2012-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Ramos A.,Tursunov D.,66,40,Completed,2.75,1.4,2.71,1.52,3,1.52,2.83,1.4,file
2012-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Kubot L.,38,57,Completed,1.5,2.5,1.63,2.4,1.65,2.53,1.56,2.34,file
2012-01-02,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Rosol L.,22,70,Completed,1.18,4.5,1.21,4.96,1.23,5.15,1.19,4.44,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Andreev I.,Mannarino A.,115,87,Completed,1.83,1.83,1.83,2.07,2,2.5,1.85,1.89,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Millman J.,55,541,Completed,1.28,3.5,1.28,4.02,1.33,4.04,1.28,3.53,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Haas T.,Matosevic M.,205,203,Completed,1.53,2.37,1.66,2.34,1.66,2.5,1.55,2.37,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Ito T.,Mitchell B.,122,227,Completed,1.44,2.62,1.51,2.72,1.55,2.8,1.49,2.52,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Kukushkin M.,4,91,Completed,1.02,17,1.02,26,1.04,28.25,1.02,13.93,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Nieminen J.,Levine J.,77,164,Completed,1.36,3,1.44,2.99,1.44,3.25,1.38,2.94,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Nishikori K.,Stebe C.M.,25,81,Completed,1.22,4,1.26,4.29,1.34,4.3,1.25,3.8,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Petzschner P.,Melzer J.,63,33,Completed,2.37,1.53,2.35,1.66,2.6,1.68,2.34,1.58,file
2012-01-03,Brisbane International,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Ebden M.,28,86,Completed,1.5,2.5,1.61,2.46,1.68,2.88,1.53,2.43,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Beck A.,Pospisil V.,98,208,Completed,2.2,1.61,2.3,1.68,2.43,1.7,2.25,1.6,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Darcis S.,Kavcic B.,88,92,Completed,1.66,2.1,1.65,2.37,1.73,2.37,1.65,2.16,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Malisse X.,174,49,Completed,3,1.36,3.08,1.42,4,1.65,2.94,1.38,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Hanescu V.,Querrey S.,90,93,Completed,3.4,1.3,3.78,1.31,3.8,1.39,3.41,1.3,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,De Bakker T.,82,223,Completed,1.66,2.1,1.93,1.96,1.93,2.3,1.73,2.05,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Roger-Vasselin E.,Prodon E.,106,97,Completed,1.28,3.5,1.36,3.42,1.36,3.9,1.29,3.42,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Soeda G.,Gil F.,120,102,Completed,1.4,2.75,1.55,2.6,1.67,2.75,1.47,2.59,file
2012-01-03,Chennai Open,ATP250,Outdoor,Hard,1st Round,3,Sugita Y.,Rochus O.,235,67,Completed,2.62,1.44,2.37,1.65,3.4,1.65,2.47,1.51,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Bachinger M.,Bautista R.,94,178,Completed,1.53,2.37,1.7,2.26,1.7,2.5,1.6,2.27,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Federer R.,Davydenko N.,3,41,Completed,1.12,6,1.1,8.19,1.15,13,1.11,6.22,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Andujar P.,65,46,Completed,1.33,3.25,1.38,3.3,1.4,3.36,1.36,2.99,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Gremelmayr D.,Starace P.,189,58,Completed,2.1,1.66,2.05,1.85,2.3,1.85,2.12,1.67,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Stakhovsky S.,56,62,Completed,1.57,2.25,1.64,2.38,1.7,2.4,1.6,2.25,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Monfils G.,Machado R.,16,68,Completed,1.05,11,1.06,11.23,1.08,11.35,1.06,8.88,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Nadal R.,Kohlschreiber P.,2,43,Completed,1.1,7,1.09,8.43,1.13,9,1.1,6.72,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Tsonga J.W.,Jaziri M.,6,118,Completed,1.03,15,1.04,14.79,1.06,16.08,1.03,11.14,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Gulbis E.,35,61,Completed,1.8,1.9,1.96,1.93,1.97,2.05,1.83,1.89,file
2012-01-03,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,1st Round,3,Zemlja G.,Bubka S.,116,148,Completed,1.4,2.75,1.49,2.8,1.6,2.8,1.45,2.63,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Nishikori K.,44,25,Completed,1.57,2.25,1.63,2.44,1.67,2.53,1.6,2.27,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Dolgopolov O.,Andreev I.,15,115,Completed,1.38,3,1.38,3.31,1.47,3.5,1.39,2.9,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Giraldo S.,Petzschner P.,55,63,Completed,2,1.72,1.91,2,2.05,2,1.93,1.81,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Istomin D.,Haas T.,73,205,Walkover,2.1,1.66,2.04,1.88,2.15,1.88,2.02,1.75,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Murray A.,Muller G.,4,54,Completed,1.11,6.5,1.11,7.88,1.13,9,1.1,6.36,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Simon G.,Duckworth J.,12,275,Completed,1.08,8,1.11,7.91,1.12,8,1.09,6.69,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Stepanek R.,Nieminen J.,28,77,Completed,1.5,2.5,1.58,2.56,1.62,2.6,1.55,2.38,file
2012-01-04,Brisbane International,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Ito T.,42,122,Completed,1.22,4,1.26,4.38,1.28,5.1,1.24,3.91,file
2012-01-04,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Raonic M.,Hanescu V.,31,90,Completed,1.28,3.5,1.37,3.39,1.37,3.63,1.31,3.31,file
2012-01-04,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Sela D.,Paire B.,83,95,Completed,1.5,2.5,1.61,2.48,1.61,2.61,1.53,2.43,file
2012-01-04,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Soeda G.,Dodig I.,120,36,Completed,2.75,1.4,2.8,1.5,3.3,1.5,2.87,1.39,file
2012-01-04,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Wawrinka S.,Roger-Vasselin E.,17,106,Completed,1.18,4.5,1.23,4.7,1.23,4.7,1.2,4.29,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Federer R.,Zemlja G.,3,116,Completed,1.02,17,1.01,46,1.03,46,1.02,16.92,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Becker B.,16,304,Completed,1.16,5,1.19,5.46,1.19,6.8,1.15,5.04,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Gremelmayr D.,2,189,Completed,1.02,17,1.03,17.5,1.04,26,1.02,13.39,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Ramos A.,Bogomolov A.,66,34,Walkover,2.37,1.53,2.34,1.68,2.55,1.68,2.31,1.58,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Garcia-Lopez G.,38,65,Completed,1.36,3,1.39,3.27,1.42,3.31,1.36,2.99,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Troicki V.,Bachinger M.,22,94,Completed,1.25,3.75,1.29,4.01,1.33,4.4,1.27,3.57,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Tsonga J.W.,Cipolla F.,6,75,Completed,1.1,7,1.1,8.7,1.11,9,1.08,7.34,file
2012-01-04,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,3,Youzhny M.,Karlovic I.,35,56,Completed,1.61,2.2,1.78,2.16,1.78,2.2,1.69,2.1,file
2012-01-05,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Dolgopolov O.,Stepanek R.,15,28,Completed,2.1,1.66,2.13,1.82,2.22,1.82,2.06,1.72,file
2012-01-05,Brisbane International,ATP250,Outdoor,Hard,Quarterfinals,3,Simon G.,Giraldo S.,12,55,Completed,1.4,2.75,1.57,2.61,1.57,2.8,1.47,2.63,file
2012-01-05,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Almagro N.,Darcis S.,10,88,Walkover,1.4,2.75,1.48,2.86,1.48,3.1,1.41,2.79,file
2012-01-05,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Goffin D.,Beck A.,174,98,Completed,2.1,1.66,2.22,1.74,2.22,1.81,2.08,1.71,file
2012-01-05,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Sugita Y.,Lu Y.H.,235,82,Completed,3,1.36,3.26,1.39,3.5,1.4,3.08,1.35,file
2012-01-05,Chennai Open,ATP250,Outdoor,Hard,2nd Round,3,Tipsarevic J.,Bhambri Y.,9,345,Completed,1.06,10,1.05,13,1.08,13,1.05,9.16,file
2012-01-05,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,3,Federer R.,Seppi A.,3,38,Completed,1.03,15,1.03,21,1.04,26,1.02,13.43,file
