date,tournament,series,court,surface,round,bestof,winner,loser,wrank,lrank,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,avgsrc
2008-01-02,Qatar Exxon Mobil Open,International,Outdoor,Hard,2nd Round,3,Tursunov D.,Kiefer N.,34,49,Walkover,2,1.72,2.45,1.645,2.45,1.727,2.124,1.6924,computed
2008-01-02,Qatar Exxon Mobil Open,International,Outdoor,Hard,2nd Round,3,Wawrinka S.,Rochus C.,36,194,Completed,1.16,4.5,1.249,4.62,1.25,4.67,1.2118,4.308,computed
2008-01-03,Chennai Open,International,Outdoor,Hard,2nd Round,3,Cilic M.,Mahut N.,71,45,Completed,2.62,1.44,2.3,1.714,2.62,1.714,2.254,1.6342,computed
2008-01-03,Chennai Open,International,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Eschauer W.,90,66,Completed,1.4,2.75,1.38,3.43,1.45,3.43,1.4088,2.881,computed
2008-01-03,Chennai Open,International,Outdoor,Hard,2nd Round,3,Haase R.,Zovko L.,114,759,Completed,1.28,3.5,1.324,3.79,1.324,3.8,1.288,3.588,computed
2008-01-03,Chennai Open,International,Outdoor,Hard,2nd Round,3,Nadal R.,Ram R.,2,253,Completed,,17,1.025,28.5,1.025,28.5,1.015,20,computed
2008-01-03,Next Generation Adelaide International,International,Outdoor,Hard,2nd Round,3,Hewitt L.,Acasuso J.,21,65,Completed,1.28,3.5,1.21,5.36,1.28,5.36,1.2114,4.432,computed
2008-01-03,Next Generation Adelaide International,International,Outdoor,Hard,2nd Round,3,Nieminen J.,Dancevic F.,27,72,Completed,1.44,2.62,1.469,2.93,1.53,2.93,1.4706,2.635,computed
2008-01-03,Next Generation Adelaide International,International,Outdoor,Hard,2nd Round,3,Spadea V.,Zverev M.,77,88,Completed,2,1.72,2.13,1.813,2.15,1.84,2.04,1.75,computed
2008-01-03,Next Generation Adelaide International,International,Outdoor,Hard,2nd Round,3,Tsonga J.W.,Gulbis E.,43,61,Completed,1.53,2.37,1.575,2.64,1.575,2.64,1.5392,2.434,computed
2008-01-03,Qatar Exxon Mobil Open,International,Outdoor,Hard,Quarterfinals,3,Davydenko N.,Tursunov D.,4,34,Completed,1.19,4.33,1.235,4.85,1.3,4.85,1.259,3.91,computed
2008-01-03,Qatar Exxon Mobil Open,International,Outdoor,Hard,Quarterfinals,3,Ljubicic I.,Kohlschreiber P.,18,32,Completed,1.5,2.5,1.488,2.85,1.55,2.85,1.5176,2.516,computed
2008-01-03,Qatar Exxon Mobil Open,International,Outdoor,Hard,Quarterfinals,3,Murray A.,Johansson T.,11,62,Completed,1.16,4.5,1.239,4.79,1.25,4.79,1.2278,4.138,computed
2008-01-03,Qatar Exxon Mobil Open,International,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Calleri A.,36,42,Completed,1.61,2.2,1.649,2.44,1.68,2.44,1.6552,2.2,computed
2008-01-04,Chennai Open,International,Outdoor,Hard,Quarterfinals,3,Cilic M.,Haase R.,71,114,Completed,1.61,2.2,1.637,2.47,1.637,2.47,1.6044,2.298,computed
2008-01-04,Chennai Open,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Serra F.,17,92,Completed,1.3,3.39,1.351,3.65,1.351,3.65,1.3262,3.348,computed
2008-01-04,Chennai Open,International,Outdoor,Hard,Quarterfinals,3,Nadal R.,Garcia-Lopez G.,2,90,Completed,1.01,15,1.04,21,1.04,21,1.028,14.65,computed
2008-01-04,Chennai Open,International,Outdoor,Hard,Quarterfinals,3,Youzhny M.,Malisse X.,19,112,Completed,1.72,2,1.87,2.05,1.94,2.05,1.8466,1.9146,computed
2008-01-04,Next Generation Adelaide International,International,Outdoor,Hard,Quarterfinals,3,Llodra M.,Becker B.,93,84,Completed,1.83,1.83,1.901,2.01,1.901,2.01,1.8448,1.9066,computed
2008-01-04,Next Generation Adelaide International,International,Outdoor,Hard,Quarterfinals,3,Nieminen J.,Spadea V.,27,77,Completed,1.28,3.5,1.303,4,1.333,4,1.3152,3.424,computed
2008-01-04,Next Generation Adelaide International,International,Outdoor,Hard,Quarterfinals,3,Sirianni J.,Mathieu P.H.,195,25,Completed,4.33,1.2,5.55,1.198,5.55,1.2,4.726,1.185,computed
2008-01-04,Next Generation Adelaide International,International,Outdoor,Hard,Quarterfinals,3,Tsonga J.W.,Hewitt L.,43,21,Completed,3.75,1.25,4.05,1.299,4.05,1.299,3.734,1.271,computed
2008-01-04,Qatar Exxon Mobil Open,International,Outdoor,Hard,Semifinals,3,Murray A.,Davydenko N.,11,4,Completed,1.57,2.25,1.69,2.35,1.69,2.35,1.621,2.254,computed
2008-01-04,Qatar Exxon Mobil Open,International,Outdoor,Hard,Semifinals,3,Wawrinka S.,Ljubicic I.,36,18,Completed,2,1.72,2.11,1.826,2.15,1.826,2.062,1.7366,computed
2008-01-05,Chennai Open,International,Outdoor,Hard,Semifinals,3,Nadal R.,Moya C.,2,17,Completed,1.14,5,1.247,4.65,1.247,5,1.184,4.7,computed
2008-01-05,Chennai Open,International,Outdoor,Hard,Semifinals,3,Youzhny M.,Cilic M.,19,71,Completed,1.3,3.39,1.299,4.05,1.33,4.05,1.303,3.502,computed
2008-01-05,Next Generation Adelaide International,International,Outdoor,Hard,Semifinals,3,Llodra M.,Sirianni J.,93,195,Completed,1.53,2.37,1.552,2.71,1.571,2.71,1.5266,2.476,computed
2008-01-05,Next Generation Adelaide International,International,Outdoor,Hard,Semifinals,3,Nieminen J.,Tsonga J.W.,27,43,Completed,2,1.72,2.45,1.645,2.45,1.72,2.198,1.6604,computed
2008-01-05,Qatar Exxon Mobil Open,International,Outdoor,Hard,The Final,3,Murray A.,Wawrinka S.,11,36,Completed,1.3,3.5,1.332,3.71,1.332,3.8,1.2956,3.582,computed
2008-01-06,Chennai Open,International,Outdoor,Hard,The Final,3,Youzhny M.,Nadal R.,19,2,Completed,2.87,1.4,2.85,1.488,2.92,1.488,2.818,1.4216,computed
2008-01-06,Next Generation Adelaide International,International,Outdoor,Hard,The Final,3,Llodra M.,Nieminen J.,93,27,Completed,3.4,1.33,3.25,1.408,3.4,1.42,3.108,1.3724,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Almagro N.,Acasuso J.,29,64,Completed,1.57,2.25,1.649,2.44,1.649,2.44,1.5998,2.3125,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Benneteau J.,Sela D.,74,66,Completed,1.61,2.25,1.758,2.22,1.758,2.28,1.6278,2.25,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Chela J.I.,King-Turner D.,20,344,Completed,1.06,8,1.065,13.5,1.065,13.5,1.0595,9.75,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Russell M.,31,101,Completed,1.36,3,1.368,3.52,1.368,3.52,1.3482,3.214,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Massu N.,Jones G.D.,80,1214,Completed,1.16,4.5,1.192,5.71,1.192,6,1.1604,5.076,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Mayer F.,Querrey S.,56,63,Completed,2.62,1.44,2.51,1.621,2.62,1.621,2.552,1.5022,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Melzer J.,Eschauer W.,62,65,Completed,1.3,3.39,1.357,3.6,1.357,3.6,1.3217,3.385,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Montanes A.,Statham R.,45,557,Completed,1.16,4.5,1.195,5.64,1.195,5.64,1.1775,5.07,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Rochus O.,Berrer M.,55,52,Completed,1.61,2.2,1.725,2.28,1.725,2.28,1.6644,2.176,computed
2008-01-07,Heineken Open,International,Outdoor,Hard,1st Round,3,Roitman S.,Rosol L.,70,271,Completed,1.57,2.25,1.901,2.01,1.901,2.25,1.7502,2.065,computed
2008-01-07,Medibank International,International,Outdoor,Hard,1st Round,3,Berdych T.,Volandri F.,14,41,Completed,1.12,5.5,1.139,7.5,1.143,7.5,1.1264,6.05,computed
2008-01-07,Medibank International,International,Outdoor,Hard,1st Round,3,Calleri A.,Jones G.,40,383,Completed,1.05,8.5,1.129,8.04,1.129,8.5,1.0998,7.3225,computed
2008-01-07,Medibank International,International,Outdoor,Hard,1st Round,3,Gasquet R.,Andreev I.,8,34,Completed,1.36,3,1.435,3.1,1.435,3.22,1.3658,3.084,computed
2008-01-07,Medibank International,International,Outdoor,Hard,1st Round,3,Grosjean S.,Luczak P.,51,90,Completed,1.53,2.37,1.676,2.38,1.676,2.4,1.5818,2.345,computed
2008-01-07,Medibank International,International,Outdoor,Hard,1st Round,3,Santoro F.,Blake J.,37,13,Completed,3.75,1.25,3.9,1.313,4,1.313,3.818,1.259,computed
2008-01-07,Medibank International,International,Outdoor,Hard,1st Round,3,Simon G.,Fish M.,30,39,Completed,2.37,1.53,2.68,1.562,2.68,1.58,2.456,1.5404,computed
2008-01-07,Medibank International,International,Outdoor,Hard,1st Round,3,Verdasco F.,Lopez F.,27,36,Completed,1.66,2.1,1.847,2.08,1.847,2.15,1.7308,2.066,computed
2008-01-08,Heineken Open,International,Outdoor,Hard,1st Round,3,Cilic M.,Cakl T.,59,283,Completed,1.22,4,1.278,4.3,1.28,4.3,1.2416,3.942,computed
2008-01-08,Heineken Open,International,Outdoor,Hard,1st Round,3,Ferrer D.,Hernandez O.,5,60,Completed,1.02,12,1.056,15,1.063,15,1.0398,11.85,computed
2008-01-08,Heineken Open,International,Outdoor,Hard,1st Round,3,Ferrero J.C.,Levine J.,24,170,Completed,1.16,4.5,1.222,5.1,1.222,5.1,1.1905,4.6333,computed
2008-01-08,Heineken Open,International,Outdoor,Hard,1st Round,3,Llodra M.,Lee H.T.,54,46,Completed,1.83,1.83,1.926,1.98,1.926,1.98,1.8692,1.8858,computed
2008-01-08,Heineken Open,International,Outdoor,Hard,1st Round,3,Malisse X.,Nieminen J.,165,26,Completed,1.72,2,1.833,2.1,1.87,2.1,1.79,1.986,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Darcis S.,Sirianni J.,88,146,Completed,1.61,2.2,1.658,2.42,1.727,2.42,1.639,2.234,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Guccione C.,Martin A.,125,138,Completed,1.33,3.25,1.392,3.35,1.4,3.35,1.3744,3.06,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Hewitt L.,Mahut N.,21,44,Completed,1.16,4.5,1.198,5.55,1.2,5.55,1.1916,4.5866,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Korolev E.,Mathieu P.H.,82,25,Retired,,,,,,,,,
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Minar I.,Jones A.,102,140,Completed,1.57,2.25,1.602,2.56,1.602,2.56,1.565,2.377,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Moya C.,Koubek S.,18,68,Completed,1.72,2,1.877,2.04,1.877,2.2,1.7324,2.078,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Seppi A.,Tsonga J.W.,47,38,Completed,3.25,1.33,3.36,1.391,3.36,1.391,3.142,1.361,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Stepanek R.,Robredo T.,32,11,Completed,2.5,1.5,2.54,1.61,2.6,1.61,2.519,1.5206,computed
2008-01-08,Medibank International,International,Outdoor,Hard,1st Round,3,Tursunov D.,Wawrinka S.,35,28,Completed,2.1,1.66,2.2,1.769,2.2,1.83,2.056,1.7452,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Benneteau J.,Almagro N.,74,29,Completed,2.37,1.53,2.65,1.571,2.65,1.6,2.425,1.5468,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Ferrer D.,Roitman S.,5,70,Completed,,,1.067,13,1.067,13,1.067,13,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Ferrero J.C.,Melzer J.,24,62,Completed,,,1.613,2.53,1.613,2.53,1.613,2.53,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Cilic M.,31,59,Completed,,,1.41,3.24,1.41,3.24,1.41,3.24,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,Quarterfinals,3,Kohlschreiber P.,Mayer F.,31,56,Completed,1.53,2.37,1.578,2.63,1.6,2.63,1.5638,2.39,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Llodra M.,Montanes A.,54,45,Completed,,,,,,,,,
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Massu N.,Malisse X.,80,165,Completed,,,3.77,1.326,3.77,1.326,3.77,1.326,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Mayer F.,Chela J.I.,56,20,Completed,2.37,1.53,2.4,1.667,2.4,1.667,2.355,1.576,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,1st Round,3,Monaco J.,Johansson T.,23,49,Completed,1.9,1.8,1.99,1.917,2.05,1.917,1.996,1.7888,computed
2008-01-09,Heineken Open,International,Outdoor,Hard,2nd Round,3,Monaco J.,Rochus O.,23,55,Completed,1.61,2.2,1.617,2.52,1.617,2.52,1.6135,2.36,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Berdych T.,Simon G.,14,30,Completed,1.36,3,1.485,2.86,1.5,3,1.4158,2.86,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Calleri A.,Moya C.,40,18,Completed,2.1,1.66,2.27,1.73,2.27,1.74,2.162,1.6702,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Grosjean S.,Verdasco F.,51,27,Completed,2.5,1.5,2.66,1.568,2.66,1.58,2.443,1.5442,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Guccione C.,Hewitt L.,125,21,Completed,5,1.14,5.03,1.226,5.03,1.226,4.7266,1.1832,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Korolev E.,Minar I.,82,102,Completed,1.72,2,1.885,2.03,1.9,2.03,1.8124,1.96,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Santoro F.,Darcis S.,37,88,Completed,1.53,2.37,1.649,2.44,1.649,2.44,1.5998,2.3225,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Stepanek R.,Seppi A.,32,47,Completed,1.4,2.75,1.427,3.14,1.427,3.14,1.4054,2.868,computed
2008-01-09,Medibank International,International,Outdoor,Hard,2nd Round,3,Tursunov D.,Gasquet R.,35,8,Completed,2.75,1.4,2.81,1.51,2.81,1.51,2.702,1.446,computed
2008-01-10,Heineken Open,International,Outdoor,Hard,Quarterfinals,3,Benneteau J.,Ferrer D.,74,5,Completed,5,1.14,5.75,1.19,5.75,1.2,4.9766,1.172,computed
2008-01-10,Heineken Open,International,Outdoor,Hard,Quarterfinals,3,Ferrero J.C.,Massu N.,24,80,Completed,1.4,2.75,1.488,2.85,1.5,2.85,1.4596,2.654,computed
2008-01-10,Heineken Open,International,Outdoor,Hard,Quarterfinals,3,Monaco J.,Llodra M.,23,54,Completed,1.57,2.25,1.621,2.51,1.65,2.51,1.6052,2.29,computed
2008-01-10,Medibank International,International,Outdoor,Hard,Quarterfinals,3,Guccione C.,Berdych T.,125,14,Completed,3.25,1.33,3.41,1.383,3.41,1.383,3.176,1.3552,computed
2008-01-10,Medibank International,International,Outdoor,Hard,Quarterfinals,3,Santoro F.,Korolev E.,37,82,Completed,1.4,2.75,1.478,2.89,1.478,2.89,1.4424,2.713,computed
2008-01-10,Medibank International,International,Outdoor,Hard,Quarterfinals,3,Stepanek R.,Calleri A.,32,40,Completed,1.66,2.1,1.735,2.26,1.735,2.35,1.6332,2.228,computed
